year,subject,position,school_id,school_name,slug,city,voivodeship,score,voivodeship_position,voivodeship_total,is_public
2021,mathematics,18,019c23e6-8232-73bf-b6e1-7a35421bad2a,GDAŃSKA SZKOŁA PODSTAWOWA LINGWISTA IM. HYMNU NARODOWEGO,gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-lingwista-im-hymnu-narodowego-262904,Gdańsk,POMORSKIE,70.22,28,565,False
2021,mathematics,19,019c23d9-2ff9-7558-b408-a671ea287fd4,SZKOŁA PODSTAWOWA NR 77 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-77-w-gdansku-10388,Gdańsk,POMORSKIE,66.75,33,565,True
2021,mathematics,20,019c23d9-40aa-7f43-9c99-6ba57bfa4d05,"PRYWATNA SZKOŁA PODSTAWOWA ""LIBER""",gdynia/szkola-podstawowa/prywatna-szkola-podstawowa-liber-10829,Gdynia,POMORSKIE,65.85,36,565,False
2021,mathematics,21,019c23d9-3446-7a8e-ab24-a3631d3f5f55,SZKOŁA PODSTAWOWA NR 17 IM. HETMANA STEFANA CZARNIECKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-17-im-hetmana-stefana-czarnieckiego-w-gdansku-10509,Gdańsk,POMORSKIE,64.78,38,565,True
2021,mathematics,22,019c23d9-0a68-79f6-a021-c13fdb35a980,SZKOŁA PODSTAWOWA NR 44 IM. ADAMA MICKIEWICZA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-44-im-adama-mickiewicza-w-gdansku-9480,Gdańsk,POMORSKIE,64.71,39,565,True
2021,mathematics,23,019c23dd-003a-7b91-bef7-d4aa330ccd8f,PODSTAWOWA SZKOŁA GEDANENSIS,gdansk/szkola-podstawowa/podstawowa-szkola-gedanensis-41069,Gdańsk,POMORSKIE,64.36,40,565,False
2021,mathematics,24,019c23d8-e47c-7508-876a-98d51336b614,SZKOŁA PODSTAWOWA NR 8 IM. OBROŃCÓW HELU,gdynia/szkola-podstawowa/szkola-podstawowa-nr-8-im-obroncow-helu-8469,Gdynia,POMORSKIE,64.26,41,565,True
2021,mathematics,25,019c23e6-051e-7701-88cc-d1057025f38f,MORSKA SZKOŁA PODSTAWOWA IM. ALEKSANDRA DOBY W GDAŃSKU,gdansk/szkola-podstawowa/morska-szkola-podstawowa-im-aleksandra-doby-w-gdansku-131786,Gdańsk,POMORSKIE,64,42,565,True
2021,mathematics,26,019c23d8-c6c3-7bb7-8e43-445c8d4a0b6a,SZKOŁA PODSTAWOWA NR 27 IM. DZIECI ZJEDNOCZONEJ EUROPY W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-27-im-dzieci-zjednoczonej-europy-w-gdansku-7678,Gdańsk,POMORSKIE,64,42,565,True
2021,mathematics,27,019c23e6-684c-7a8a-9df3-39367fc0f6da,SZKOŁA PODSTAWOWA NR 67 IM. KAPITANA ŻEGLUGI WIELKIEJ TADEUSZA ZIÓŁKOWSKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-67-im-kapitana-zeglugi-wielkiej-tadeusza-ziolkowskiego-262208,Gdańsk,POMORSKIE,64,42,565,True
2021,mathematics,28,019c23a3-75b0-7d7e-86dd-3343db3b43a5,SZKOŁA PODSTAWOWA NR 34 Z ODDZIAŁAMI INTEGRACYJNYMI IM. LEONIDA TELIGI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-34-z-oddzialami-integracyjnymi-im-leonida-teligi-4419,Gdynia,POMORSKIE,63.42,46,565,True
2021,mathematics,29,019c23e4-b360-786c-ac20-381ed98490bd,POZYTYWNA SZKOŁA PODSTAWOWA IM. ARKADIUSZA ARAMA RYBICKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/pozytywna-szkola-podstawowa-im-arkadiusza-arama-rybickiego-w-gdansku-124084,Gdańsk,POMORSKIE,62.52,47,565,True
2021,mathematics,30,019c23da-df6d-70fb-a550-320356e362db,SZKOŁA PODSTAWOWA NR 81 W GDAŃSKU IM. PROF. MICHAŁA SIEDLECKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-81-w-gdansku-im-prof-michala-siedleckiego-21025,Gdańsk,POMORSKIE,62.04,49,565,True
2021,mathematics,31,019c23df-d124-73b5-88a5-48d994aa5d99,BRITISH INTERNATIONAL SCHOOL GDAŃSK - SZKOLA PODSTAWOWA,gdansk/szkola-podstawowa/british-international-school-gdansk-szkola-podstawowa-71958,Gdańsk,POMORSKIE,61.6,50,565,False
2021,mathematics,32,019c23d9-389c-7d45-a285-0c4572f7f969,SZKOŁA PODSTAWOWA NR 24 IM. GUSTAWA MORCINKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-24-im-gustawa-morcinka-w-gdansku-10634,Gdańsk,POMORSKIE,61.33,51,565,True
2021,mathematics,33,019c23d8-a52a-7a3a-8268-ef536be69d0e,SZKOŁA PODSTAWOWA NR 12,gdynia/szkola-podstawowa/szkola-podstawowa-nr-12-6850,Gdynia,POMORSKIE,60.87,52,565,True
2021,mathematics,34,019c23d9-eba2-7f0f-b37d-bc2daa935d0b,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 8 W GDAŃSKU - SZKOŁA PODSTAWOWA NR 5 IM. JANA PAWŁA II,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-8-w-gdansku-szkola-podstawowa-nr-5-im-jana-pawla-ii-15126,Gdańsk,POMORSKIE,60.34,54,565,True
2021,mathematics,35,019c23d8-a4ff-73a3-b479-b9299e17310f,SZKOŁA PODSTAWOWA NR 42 IM. KRÓLOWEJ JADWIGI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-42-im-krolowej-jadwigi-6783,Gdynia,POMORSKIE,59.64,57,565,True
2021,mathematics,36,019c23d9-0619-720a-93a6-8edb2759c6b2,SZKOŁA PODSTAWOWA NR 14 IM. KS. GRZEGORZA PIRAMOWICZA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-14-im-ks-grzegorza-piramowicza-w-gdansku-9378,Gdańsk,POMORSKIE,59.47,58,565,True
2021,mathematics,37,019c23a3-70e8-7c0e-af43-3222d4fabbed,SZKOŁA PODSTAWOWA NR 21 IM. LUDZI MORZA I MARZEŃ W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-21-im-ludzi-morza-i-marzen-w-gdyni-4342,Gdynia,POMORSKIE,59.13,62,565,True
2021,mathematics,38,019c23d8-c6bd-799e-9b80-d85cac1026bb,SZKOŁA PODSTAWOWA NR 46,gdynia/szkola-podstawowa/szkola-podstawowa-nr-46-7669,Gdynia,POMORSKIE,58.85,64,565,True
2021,mathematics,39,019c23da-1b7c-792c-a0a7-e530093145c9,SZKOŁA PODSTAWOWA NR 19 IM. ZASŁUŻONYCH LUDZI MORZA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-19-im-zasluzonych-ludzi-morza-w-gdansku-16227,Gdańsk,POMORSKIE,58.72,65,565,True
2021,mathematics,40,019c23d9-4902-7358-8dc6-56f76bc75175,SZKOŁA PODSTAWOWA NR 46 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-46-w-gdansku-11134,Gdańsk,POMORSKIE,58.3,66,565,True
2021,mathematics,41,019c23dc-d559-74be-95fd-718e8de6e0c7,SZKOŁA PODSTAWOWA NR 48 IM. GEN. JÓZEFA HALLERA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-48-im-gen-jozefa-hallera-w-gdansku-39070,Gdańsk,POMORSKIE,57.86,67,565,True
2021,mathematics,42,019c23d8-d727-7bf3-b3fe-24b3ada1fc95,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 8 SZKOŁA PODSTAWOWA NR 8 W GDAŃSKU IM. PRZYJACIÓŁ ZIEMI,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-8-szkola-podstawowa-nr-8-w-gdansku-im-przyjaciol-ziemi-8060,Gdańsk,POMORSKIE,57.56,70,565,True
2021,mathematics,43,019c23da-c063-757a-ada4-fa8901bb4825,SZKOŁA PODSTAWOWA NR 85 IM. ZRZESZENIA KASZUBSKO-POMORSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-85-im-zrzeszenia-kaszubsko-pomorskiego-w-gdansku-20267,Gdańsk,POMORSKIE,57.56,70,565,True
2021,mathematics,44,019c23a3-70f8-75de-8860-8173575c4202,SZKOŁA PODSTAWOWA NR 33 IM. OBROŃCÓW KĘPY OKSYWSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-33-im-obroncow-kepy-oksywskiej-4369,Gdynia,POMORSKIE,57.46,72,565,True
2021,mathematics,45,019c23d9-da46-7c1b-9c39-986de2e79ab4,SZKOŁA PODSTAWOWA NR 50 IM. E.PLATER W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-50-im-e-plater-w-gdansku-14699,Gdańsk,POMORSKIE,57.28,73,565,True
2021,mathematics,46,019c23d9-0ead-7630-9204-e6b92d9fecdb,SZKOŁA PODSTAWOWA NR 15 IM. DR URSZULI MROCZKIEWICZ W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-15-im-dr-urszuli-mroczkiewicz-w-gdansku-9540,Gdańsk,POMORSKIE,57.19,74,565,True
2021,mathematics,47,019c23a3-70d7-774d-af73-159690741af8,SZKOŁA PODSTAWOWA NR 16 IM. ORŁA BIAŁEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-16-im-orla-bialego-4324,Gdynia,POMORSKIE,57.11,75,565,True
2021,mathematics,48,019c23df-42b0-741e-a372-78fd58048094,"GDAŃSKA SZKOŁA PODSTAWOWA ""LINGWISTA"" IM. ZJEDNOCZONEJ EUROPY",gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-lingwista-im-zjednoczonej-europy-66313,Gdańsk,POMORSKIE,56.63,82,565,False
2021,mathematics,49,019c23d8-ecbd-7091-915f-8b6001e8b49b,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10 - SZKOŁA PODSTAWOWA NR 80 IM. BUDOWNICZYCH PORTU PÓŁNOCNEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-10-szkola-podstawowa-nr-80-im-budowniczych-portu-polnocnego-w-gdansku-8641,Gdańsk,POMORSKIE,56.62,83,565,True
2021,mathematics,50,019c23d9-5991-7ce9-bb1e-4e647aaddc8a,SZKOŁA PODSTAWOWA NR 48 IM. PROFESORA KAZIMIERZA DEMELA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-48-im-profesora-kazimierza-demela-11470,Gdynia,POMORSKIE,56.6,84,565,True
2021,mathematics,51,019c23d8-cacd-7a17-93b6-39278ecb5275,SZKOŁA PODSTAWOWA NR 47 IM FRANCISZKI CEGIELSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-47-im-franciszki-cegielskiej-7747,Gdynia,POMORSKIE,56.53,85,565,True
2021,mathematics,52,019c23d9-3461-76c2-9659-24047f985f67,SZKOŁA PODSTAWOWA NR 89 IM. TADEUSZA MAZOWIECKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-89-im-tadeusza-mazowieckiego-w-gdansku-10576,Gdańsk,POMORSKIE,56.26,89,565,True
2021,mathematics,53,019c23d9-22dc-76f3-9e2a-664f7586c774,SZKOŁA PODSTAWOWA NR 45 IM. BOHATERÓW WESTERPLATTE W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-45-im-bohaterow-westerplatte-w-gdansku-10166,Gdańsk,POMORSKIE,56.22,91,565,True
2021,mathematics,54,019c23e2-287c-7ccd-8fc1-96afe989471e,GDYŃSKA SZKOŁA SPOŁECZNA,gdynia/szkola-podstawowa/gdynska-szkola-spoleczna-90963,Gdynia,POMORSKIE,56,92,565,False
2021,mathematics,55,019c23c2-3f92-75cb-905d-13b1f3eabd7d,SZKOŁA PODSTAWOWA NR 13 IM. LUCJANA CYLKOWSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-13-im-lucjana-cylkowskiego-5534,Gdynia,POMORSKIE,55.37,97,565,True
2021,mathematics,56,019c23da-4809-7922-8ead-161d0e3c157b,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5 SZKOŁA PODSTAWOWA NR 92 IM. KARD. STEFANA WYSZYŃSKIEGO PRYMASA TYSIĄCLECIA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-5-szkola-podstawowa-nr-92-im-kard-stefana-wyszynskiego-prymasa-tysiaclecia-w-gdansku-17348,Gdańsk,POMORSKIE,55.29,98,565,True
2021,mathematics,57,019c23da-3e61-71e4-b691-c712f00f4e4e,SZKOŁA PODSTAWOWA NR 38 IM. GEN. STANISŁAWA MACZKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-38-im-gen-stanislawa-maczka-w-gdansku-17066,Gdańsk,POMORSKIE,54.96,103,565,True
2021,mathematics,58,019c23d9-2b63-75d2-adec-34a0b4117138,SZKOŁA PODSTAWOWA NR 47 IM. KASZUBSKIEJ BRYGADY WOP W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-47-im-kaszubskiej-brygady-wop-w-gdansku-10347,Gdańsk,POMORSKIE,53.9,107,565,True
2021,mathematics,59,019c23d9-eba1-7f39-bab8-3a23a9c4095f,SZKOŁA PODSTAWOWA NR 1 IM. MARIUSZA ZARUSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-1-im-mariusza-zaruskiego-w-gdansku-15124,Gdańsk,POMORSKIE,53.8,109,565,True
2021,mathematics,60,019c23da-e3d0-7afd-9493-64c60b0c3411,SPORTOWA SZKOŁA PODSTAWOWA NR 14 IM. JÓZEFA WYBICKIEGO,gdynia/szkola-podstawowa/sportowa-szkola-podstawowa-nr-14-im-jozefa-wybickiego-21126,Gdynia,POMORSKIE,53.33,111,565,True
2021,mathematics,61,019c23d8-fd9e-761e-b612-0e8e151bc223,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 -SZKOŁA PODSTAWOWA NR 42 IM. IGNACEGO JANA PADEREWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-2-szkola-podstawowa-nr-42-im-ignacego-jana-paderewskiego-w-gdansku-9082,Gdańsk,POMORSKIE,53.02,115,565,True
2021,mathematics,62,019c23d9-0ec4-7c18-aff6-30bef43c1c8a,SZKOŁA PODSTAWOWA NR 39 IM. WOJSKA POLSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-39-im-wojska-polskiego-w-gdansku-9587,Gdańsk,POMORSKIE,52.93,116,565,True
2021,mathematics,63,019c23da-5197-7e67-b2b5-1afa97f67aed,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 1 W GDAŃSKU - SZKOŁA PODSTAWOWA NR 76 IM. JAROSŁAWA DĄBROWSKIEGO,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-1-w-gdansku-szkola-podstawowa-nr-76-im-jaroslawa-dabrowskiego-17523,Gdańsk,POMORSKIE,52.86,117,565,True
2021,mathematics,64,019c23e4-353d-7512-9435-8d4aefd8c29a,CHRZEŚCIJAŃSKA SZKOŁA MONTESSORI,gdansk/szkola-podstawowa/chrzescijanska-szkola-montessori-120645,Gdańsk,POMORSKIE,52.75,122,565,False
2021,mathematics,65,019c23e0-d61a-7512-8943-90c776299544,GDAŃSKA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-81749,Gdańsk,POMORSKIE,52.67,123,565,False
2021,mathematics,66,019c23a3-6c42-73aa-8216-7415b651b210,SZKOŁA PODSTAWOWA NR 6 IM. ANTONIEGO ABRAHAMA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-6-im-antoniego-abrahama-4254,Gdynia,POMORSKIE,52.62,125,565,True
2021,mathematics,67,019c23a3-70d2-7755-a470-e426e5a2be3f,SZKOŁA PODSTAWOWA NR 26 IM. ŻOŁNIERZY ARMII KRAJOWEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-26-im-zolnierzy-armii-krajowej-4319,Gdynia,POMORSKIE,52.44,127,565,True
2021,mathematics,68,019c23e6-3628-785b-a4dc-cc72df55f50b,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 6 SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO NR 94 IM. HANZY W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-6-szkola-podstawowa-mistrzostwa-sportowego-nr-94-im-hanzy-w-gdansku-133139,Gdańsk,POMORSKIE,52.19,130,565,True
2021,mathematics,69,019c23d8-e07a-727a-8b07-778131cb9584,SZKOŁA PODSTAWOWA NR 23 IM.DZIECI ŚWIATA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-23-im-dzieci-swiata-w-gdansku-8315,Gdańsk,POMORSKIE,52.13,131,565,True
2021,mathematics,70,019c23d9-eba5-7de0-b876-e70dfbffee51,SZKOŁA PODSTAWOWA NR 82 IM. PROF. JANA CZOCHRALSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-82-im-prof-jana-czochralskiego-w-gdansku-15135,Gdańsk,POMORSKIE,52,133,565,True
2021,mathematics,71,019c23d8-e470-7b69-baa6-781b51f124ca,SZKOŁA PODSTAWOWA NR 12 IM. PRZYJACIÓŁ GDAŃSKA,gdansk/szkola-podstawowa/szkola-podstawowa-nr-12-im-przyjaciol-gdanska-8438,Gdańsk,POMORSKIE,51.32,144,565,True
2021,mathematics,72,019c23a3-70c6-7bb5-a755-019f996cf421,SZKOŁA PODSTAWOWA NR 17 IM. WICEADM. JÓZEFA UNRUGA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-17-im-wiceadm-jozefa-unruga-4307,Gdynia,POMORSKIE,51.25,146,565,True
2021,mathematics,73,019c23d9-553e-73e4-9ace-31fd26aede63,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI SPORTOWYMI IM. ARMII KRAJOWEJ W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-2-z-oddzialami-sportowymi-im-armii-krajowej-w-gdansku-11368,Gdańsk,POMORSKIE,51,147,565,True
2021,mathematics,74,019c23da-519a-7c2e-8060-0ebab795da65,SZKOŁA PODSTAWOWA NR 86 IM. PROF. JERZEGO SAMPA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-86-im-prof-jerzego-sampa-w-gdansku-17531,Gdańsk,POMORSKIE,50.18,154,565,True
2021,mathematics,75,019c23da-6f03-7a2c-aca0-ea29a1b765a7,ZESPÓŁ SZKÓŁ SPORTOWYCH I MISTRZOSTWA SPORTOWEGO IM. JANUSZA KUSOCIŃSKIEGO SPORTOWA SZKOŁA PODSTAWOWA NR 75 Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO IM. JANUSZA KUSOCIŃSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-sportowych-i-mistrzostwa-sportowego-im-janusza-kusocinskiego-sportowa-szkola-podstawowa-nr-75-z-oddzialami-mistrzostwa-sportowego-im-janusza-kusocinskiego-w-gdansku-18269,Gdańsk,POMORSKIE,50.03,157,565,True
2021,mathematics,76,019c23dd-35b0-701e-8d37-e6dba044228e,SZKOŁA PODSTAWOWA NR 40 IM. KPT. Ż. W. K. O. BORCHARDTA W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-40-im-kpt-z-w-k-o-borchardta-w-gdyni-42897,Gdynia,POMORSKIE,50.02,158,565,True
2021,mathematics,77,019c23a3-7a00-7af2-af5c-a2ea233a5be0,SZKOŁA PODSTAWOWA NR 28 IM. LOTNIKÓW POLSKICH,gdynia/szkola-podstawowa/szkola-podstawowa-nr-28-im-lotnikow-polskich-4529,Gdynia,POMORSKIE,49.94,159,565,True
2021,mathematics,78,019c23a3-6c25-78e2-83db-aa6e190a852b,SZKOŁA PODSTAWOWA NR 39 IM. KPT Ż. W. KAZIMIERZA JURKIEWICZA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-39-im-kpt-z-w-kazimierza-jurkiewicza-4221,Gdynia,POMORSKIE,49.86,161,565,True
2021,mathematics,79,019c23d9-345c-7ea2-b61b-48027c766a69,SZKOŁA PODSTAWOWA NR 35 Z ODDZIAŁAMI SPORTOWYMI IM. JANA PARANDOWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-35-z-oddzialami-sportowymi-im-jana-parandowskiego-w-gdansku-10561,Gdańsk,POMORSKIE,49.84,162,565,True
2021,mathematics,80,019c23da-ce21-7983-91bc-81d75501e8ec,SZKOŁA PODSTAWOWA NR 84 IM. JANA BRZECHWY W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-84-im-jana-brzechwy-w-gdansku-20599,Gdańsk,POMORSKIE,49.67,165,565,True
2021,mathematics,81,019c23d8-e07d-76cb-9b5e-85b1a751670d,SZKOŁA PODSTAWOWA NR 79 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-79-w-gdansku-8320,Gdańsk,POMORSKIE,49.62,166,565,True
2021,mathematics,82,019c23d8-c2ba-7bcd-8948-9b3fcebc65ac,SZKOŁA PODSTAWOWA NR 44 IM. OBROŃCÓW WYBRZEŻA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-44-im-obroncow-wybrzeza-7580,Gdynia,POMORSKIE,49.11,173,565,True
2021,mathematics,83,019c23d8-a94f-7be1-9898-adc01a806e7d,SZKOŁA PODSTAWOWA NR 11 IM. BOHATERÓW ZAŁOGI ORP GROM,gdynia/szkola-podstawowa/szkola-podstawowa-nr-11-im-bohaterow-zalogi-orp-grom-6970,Gdynia,POMORSKIE,48.75,181,565,True
2021,mathematics,84,019c23a3-6c54-7172-91cf-67b2ea639da9,SZKOŁA PODSTAWOWA NR 29 IM. STEFANA ŻEROMSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-29-im-stefana-zeromskiego-4282,Gdynia,POMORSKIE,47.86,194,565,True
2021,mathematics,85,019c23a3-75e9-7347-bd1d-1b2cbe30a2e8,SZKOŁA PODSTAWOWA NR 37 IM. OBROŃCÓW KĘPY OKSYWSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-37-im-obroncow-kepy-oksywskiej-4482,Gdynia,POMORSKIE,47.62,200,565,True
2021,mathematics,86,019c23e6-360d-759c-84e6-ceea1e717cdf,"PUBLICZNA SZKOŁA PODSTAWOWA ""OLIMPIJCZYK"" W GDAŃSKU Z ODDZIAŁAMI SPORTOWYMI",gdansk/szkola-podstawowa/publiczna-szkola-podstawowa-olimpijczyk-w-gdansku-z-oddzialami-sportowymi-133053,Gdańsk,POMORSKIE,46.91,209,565,True
2021,mathematics,87,019c23c2-5021-765c-a5a1-10c9aa4aff6d,SZKOŁA PODSTAWOWA NR 29 IM. JERZEGO PUCKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-29-im-jerzego-pucka-w-gdansku-5981,Gdańsk,POMORSKIE,45.67,218,565,True
2021,mathematics,88,019c23da-4cf4-7a92-9517-c95e57d65bf2,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 10 IM. EUGENIUSZA KWIATKOWSKIEGO W GDAŃSKU - SZKOŁA PODSTAWOWA NR 18,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-10-im-eugeniusza-kwiatkowskiego-w-gdansku-szkola-podstawowa-nr-18-17430,Gdańsk,POMORSKIE,44.18,252,565,True
2021,mathematics,89,019c23e7-2804-7c8c-82a9-e0fdb5ab5be2,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6 SZKOŁA PODSTAWOWA NR 6 W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-6-szkola-podstawowa-nr-6-w-gdansku-270564,Gdańsk,POMORSKIE,44,255,565,True
2021,mathematics,90,019c23a3-6c51-7e63-8e84-358314c7f2f7,SZKOŁA PODSTAWOWA NR 23,gdynia/szkola-podstawowa/szkola-podstawowa-nr-23-4277,Gdynia,POMORSKIE,43.9,261,565,True
2021,mathematics,91,019c23da-282c-7c40-8042-3e6d22bcad3e,SZKOŁA PODSTAWOWA NR 62 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-62-w-gdansku-16641,Gdańsk,POMORSKIE,43.75,264,565,True
2021,mathematics,92,019c23dc-1811-7223-957c-286dc340975f,ZESPÓŁ KSZTAŁCENIA PODSTAWOWEGO I PRZEDSZKOLNEGO NR 1 W GDAŃSKU - SZKOŁA PODSTAWOWA NR 87,gdansk/szkola-podstawowa/zespol-ksztalcenia-podstawowego-i-przedszkolnego-nr-1-w-gdansku-szkola-podstawowa-nr-87-29329,Gdańsk,POMORSKIE,42.5,294,565,True
2021,mathematics,93,019c23d9-4d0e-782d-8261-01f1fb99f1ce,SZKOŁA PODSTAWOWA NR 49 IM. KS. BRONISŁAWA KOMOROWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-49-im-ks-bronislawa-komorowskiego-w-gdansku-11179,Gdańsk,POMORSKIE,41.9,304,565,True
2021,mathematics,94,019c23d9-40b0-79b5-9655-7cab9095c18f,SZKOŁA PODSTAWOWA NR 20 W GDAŃSKU IM. KMDR PPOR. JANA GRUDZIŃSKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-20-w-gdansku-im-kmdr-ppor-jana-grudzinskiego-10842,Gdańsk,POMORSKIE,41.68,311,565,True
2021,mathematics,95,019c23d9-e794-7627-b7b8-61c1032c9f2c,SZKOŁA PODSTAWOWA NR 52 IM. TADEUSZA KOŚCIUSZKI W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-52-im-tadeusza-kosciuszki-w-gdansku-15022,Gdańsk,POMORSKIE,41.64,315,565,True
2021,mathematics,96,019c23d8-b206-7f8a-bf08-fb2a039dbb74,SZKOŁA PODSTAWOWA NR 31 IM. SYNÓW PUŁKU,gdynia/szkola-podstawowa/szkola-podstawowa-nr-31-im-synow-pulku-7112,Gdynia,POMORSKIE,41.51,319,565,True
2021,mathematics,97,019c23da-2000-7339-9fe0-e64502f79156,SZKOŁA PODSTAWOWA NR 88 IM. DANIELA GABRIELA FAHRENHEITA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-88-im-daniela-gabriela-fahrenheita-w-gdansku-16374,Gdańsk,POMORSKIE,41.09,330,565,True
2021,mathematics,98,019c23dc-d54f-79dc-8565-c0afa55f1254,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 9 - SZKOŁA PODSTAWOWA NR 7 IM.MJRA MIECZYSŁAWA SŁABEGO,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-9-szkola-podstawowa-nr-7-im-mjra-mieczyslawa-slabego-39056,Gdańsk,POMORSKIE,40.55,345,565,True
2021,mathematics,99,019c23da-431f-7c71-94e8-8342096d9b44,SZKOŁA PODSTAWOWA NR 4 IM. KRÓLA KAZIMIERZA JAGIELLOŃCZYKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-4-im-krola-kazimierza-jagiellonczyka-w-gdansku-17192,Gdańsk,POMORSKIE,40.27,350,565,True
